fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,id,color
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,21996,white
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,21997,white
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,21998,white
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,21999,white
7.3,0.18,0.31,17.3,0.055,32,197,1.0002,3.13,0.46,9,6,22000,white
6.8,0.31,0.09,1.4,0.04,56,145,0.9922,3.19,0.46,10,5,22001,white
6.7,0.31,0.08,1.3,0.038,58,147,0.9922,3.18,0.46,10,5,22002,white
7.6,0.17,0.35,1.6,0.047,43,154,0.9934,3.36,0.69,11.1,6,22003,white
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,22004,white
7.4,0.26,0.31,2.4,0.043,58,178,0.9941,3.42,0.68,10.6,6,22005,white
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,22006,white
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,22007,white
5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,6,22008,white
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,5,22009,white
8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,7,22010,white
7,0.25,0.56,2,0.035,20,95,0.9918,3.23,0.53,11,6,22011,white
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,5,22012,white
6.8,0.18,0.46,1.4,0.064,37,160,0.9924,3.37,0.45,11.1,5,22013,white
6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,22014,white
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,5,22015,white
6.9,0.19,0.39,8,0.028,22,84,0.994,3.11,0.66,10.8,6,22016,white
6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7,22017,white
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,5,22018,white
7,0.2,0.34,2.1,0.049,12,136,0.9922,3.25,0.46,11.6,7,22019,white
6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,22020,white
7.7,0.26,0.34,6.4,0.05,36,163,0.9937,3.19,0.7,11.5,6,22021,white
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,22022,white
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,22023,white
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,22024,white
8,0.43,0.4,12.4,0.168,29,190,0.9991,3.07,0.64,9.2,5,22025,white
7.5,0.3,0.71,1.3,0.16,44,149,0.9948,3.08,0.42,8.9,5,22026,white
6.4,0.26,0.4,1.7,0.179,5,60,0.9925,3.09,0.54,10.1,5,22027,white
6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,22028,white
8.9,0.21,0.34,7.1,0.037,33,150,0.9962,3.1,0.45,9.7,6,22029,white
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,22030,white
9.5,0.42,0.41,2.3,0.034,22,145,0.9951,3.06,0.52,11,6,22031,white
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,5,22032,white
6.5,0.25,0.2,1.4,0.024,29,101,0.9916,3.24,0.54,10.8,6,22033,white
7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,5,22034,white
7.9,0.35,0.36,1.6,0.038,11,124,0.9928,3.25,0.48,11,5,22035,white
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5,22036,white
5.7,0.27,0.32,1.2,0.046,20,155,0.9934,3.8,0.41,10.2,6,22037,white
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,5,22038,white
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,22039,white
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,22040,white
6.7,0.3,0.45,10.6,0.032,56,212,0.997,3.22,0.59,9.5,6,22041,white
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,22042,white
5.6,0.13,0.27,4.8,0.028,22,104,0.9948,3.34,0.45,9.2,6,22043,white
7.4,0.18,0.34,2.7,0.03,30,107,0.992,2.97,0.53,11,6,22044,white
5.7,0.385,0.04,12.6,0.034,22,115,0.9964,3.28,0.63,9.9,6,22045,white
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,22046,white
8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,5,22047,white
6.8,0.34,0.44,6.6,0.052,28,156,0.9955,3.14,0.41,9.6,5,22048,white
6.8,0.33,0.44,7,0.05,29,155,0.9955,3.14,0.42,9.5,5,22049,white
6.3,0.28,0.24,8.45,0.031,32,172,0.9958,3.39,0.57,9.7,7,22050,white
11.8,0.23,0.38,11.1,0.034,15,123,0.9997,2.93,0.55,9.7,3,22051,white
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,22052,white
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,22053,white
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,22054,white
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,22055,white
7.3,0.29,0.29,4.6,0.029,27,155,0.9931,3.07,0.26,10.6,6,22056,white
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,22057,white
6.7,0.31,0.31,4.9,0.031,20,151,0.9926,3.36,0.82,12,7,22058,white
7.3,0.29,0.37,8.3,0.044,45,227,0.9966,3.12,0.47,9,5,22059,white
5.7,0.46,0.46,1.4,0.04,31,169,0.9932,3.13,0.47,8.8,5,22060,white
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,22061,white
6.7,0.23,0.33,1.8,0.036,23,96,0.9925,3.32,0.4,10.8,6,22062,white
6.9,0.17,0.25,1.6,0.047,34,132,0.9914,3.16,0.48,11.4,5,22063,white
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,22064,white
6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,22065,white
7.8,0.27,0.28,1.8,0.05,21,127,0.9934,3.15,0.44,9.9,5,22066,white
7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2,5,22067,white
7.6,0.29,0.29,4.4,0.051,26,146,0.9939,3.16,0.39,10.2,5,22068,white
5.7,0.32,0.18,1.4,0.029,26,104,0.9906,3.44,0.37,11,6,22069,white
7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,7,22070,white
7.3,0.34,0.3,1.3,0.057,25,173,0.9948,3.26,0.51,9.1,6,22071,white
6.5,0.19,0.26,5.2,0.04,31,140,0.995,3.26,0.68,9.5,6,22072,white
6.6,0.23,0.27,5.6,0.043,43,164,0.9953,3.27,0.76,9.5,5,22073,white
6.6,0.27,0.29,5.3,0.045,57,189,0.9953,3.31,0.79,9.8,5,22074,white
6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,22075,white
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,22076,white
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,22077,white
7,0.22,0.39,2.1,0.055,39,198,0.9951,3.52,0.54,10.2,6,22078,white
5.9,0.17,0.3,1.4,0.042,25,119,0.9931,3.68,0.72,10.5,6,22079,white
7.4,0.45,0.32,7.1,0.044,17,117,0.9962,3.32,0.41,10.4,4,22080,white
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,22081,white
7.5,0.42,0.14,10.7,0.046,18,95,0.9959,3.22,0.33,10.7,5,22082,white
7.5,0.33,0.32,11.1,0.036,25,119,0.9962,3.15,0.34,10.5,6,22083,white
9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,5,22084,white
7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,6,22085,white
7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,6,22086,white
8.2,0.17,0.32,1.5,0.05,17,101,0.994,3.14,0.58,9.5,5,22087,white
8.3,0.17,0.31,1.5,0.049,48,153,0.9942,3.12,0.58,9.4,6,22088,white
8.7,0.15,0.3,1.6,0.046,29,130,0.9942,3.22,0.38,9.8,6,22089,white
7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,6,22090,white
7.2,0.25,0.19,8,0.044,51,172,0.9964,3.16,0.44,9.2,5,22091,white
7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,5,22092,white
5.3,0.76,0.03,2.7,0.043,27,93,0.9932,3.34,0.38,9.2,5,22093,white
6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,22094,white
6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4,5,22095,white
8.4,0.28,0.4,8.9,0.048,33,146,0.9988,3.4,0.46,9.3,5,22096,white
6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1,5,22097,white
6.7,0.24,0.33,12.3,0.046,31,145,0.9983,3.36,0.4,9.5,5,22098,white
7.4,0.18,0.36,13.1,0.056,72,163,1,3.42,0.35,9.1,6,22099,white
6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6,5,22100,white
6.7,0.24,0.33,12.3,0.046,31,145,0.9983,3.36,0.4,9.5,5,22101,white
6.8,0.28,0.35,2.3,0.042,16,85,0.9906,3.19,0.56,12.4,6,22102,white
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,5,22103,white
6,0.27,0.15,1.5,0.056,35,128,0.9936,3.12,0.45,8.8,5,22104,white
6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6,5,22105,white
6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1,5,22106,white
8.5,0.24,0.47,15.2,0.057,40,234,1.0005,3.02,0.66,9,5,22107,white
8.1,0.24,0.33,10.2,0.048,46,141,0.9972,3.16,0.48,10.3,6,22108,white
7.4,0.18,0.36,13.1,0.056,72,163,1,3.42,0.35,9.1,6,22109,white
7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,22110,white
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,22111,white
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,22112,white
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,22113,white
5.7,0.33,0.15,1.9,0.05,20,93,0.9934,3.38,0.62,9.9,5,22114,white
7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,22115,white
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,22116,white
6.8,0.2,0.27,1.2,0.034,19,68,0.9902,3.14,0.37,11.7,4,22117,white
7.7,0.26,0.32,1.2,0.04,26,117,0.993,3.21,0.56,10.8,5,22118,white
6.4,0.2,0.32,3.1,0.041,18,126,0.9914,3.43,0.42,12,6,22119,white
8,0.16,0.36,1.5,0.033,14,122,0.9941,3.2,0.39,10.3,4,22120,white
6.8,0.25,0.27,10.7,0.076,47,154,0.9967,3.05,0.38,9,5,22121,white
7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,22122,white
6.9,0.26,0.33,12.6,0.051,59,173,0.998,3.39,0.38,9.9,5,22123,white
6.8,0.25,0.27,10.7,0.076,47,154,0.9967,3.05,0.38,9,5,22124,white
7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,22125,white
6,0.28,0.22,12.15,0.048,42,163,0.9957,3.2,0.46,10.1,5,22126,white
6.5,0.43,0.28,12,0.056,23,174,0.9986,3.31,0.55,9.3,5,22127,white
9.1,0.33,0.38,1.7,0.062,50.5,344,0.9958,3.1,0.7,9.5,5,22128,white
5.9,0.5,0.05,2.6,0.054,36,146,0.9948,3.43,0.5,9.2,6,22129,white
6.8,0.28,0.39,1.4,0.036,15,115,0.9918,3.27,0.72,11.7,5,22130,white
7,0.35,0.24,1.9,0.04,21,144,0.9923,3.35,0.38,11,5,22131,white
7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6,6,22132,white
7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6,6,22133,white
8.3,0.24,0.27,2.1,0.03,22,162,0.9914,2.99,0.68,11.9,6,22134,white
6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6,22135,white
7.2,0.16,0.26,7.1,0.054,41,224,0.9966,3.38,0.55,10.1,5,22136,white
7.9,0.18,0.36,5.9,0.058,31,132,0.995,3.25,0.52,10.9,6,22137,white
7.2,0.16,0.26,7.1,0.054,41,224,0.9966,3.38,0.55,10.1,5,22138,white
5.5,0.24,0.32,8.7,0.06,19,102,0.994,3.27,0.31,10.4,5,22139,white
7.1,0.33,0.64,13.2,0.056,12,105,0.9972,3.05,0.39,9.2,5,22140,white
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,22141,white
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,22142,white
7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,5,22143,white
6.5,0.14,0.32,2.7,0.037,18,89,0.9924,3.4,0.74,11.5,7,22144,white
8.2,0.21,0.32,10.65,0.053,53,145,0.9972,3.17,0.48,10.2,6,22145,white
7.2,0.2,0.31,10,0.054,49,165,0.997,3.4,0.42,9.9,6,22146,white
7.2,0.115,0.3,6.8,0.056,26,105,0.9954,3.44,0.4,9.6,6,22147,white
6.4,0.29,0.2,15.6,0.04,20,142,0.9962,3.1,0.54,10.6,5,22148,white
7.1,0.33,0.64,13.2,0.056,12,105,0.9972,3.05,0.39,9.2,5,22149,white
6.8,0.24,0.34,5.1,0.038,31,99,0.9921,3.24,0.46,11.8,6,22150,white
7,0.24,0.34,3,0.035,36,102,0.9905,3.18,0.43,12.2,6,22151,white
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,22152,white
7,0.22,0.33,2.1,0.052,15,76,0.993,3.2,0.41,10.6,6,22153,white
7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3,6,22154,white
9.8,0.93,0.45,8.6,0.052,34,187,0.9994,3.12,0.59,10.2,4,22155,white
7.8,0.29,0.33,8.75,0.035,33,181,0.9962,3.11,0.46,10.7,5,22156,white
7.9,0.28,0.32,3.6,0.038,9,76,0.992,3.05,0.31,11.7,4,22157,white
8.5,0.25,0.27,4.7,0.031,31,92,0.9922,3.01,0.33,12,6,22158,white
7.4,0.18,0.27,1.3,0.048,26,105,0.994,3.52,0.66,10.6,6,22159,white
6.3,0.24,0.37,1.8,0.031,6,61,0.9897,3.3,0.34,12.2,4,22160,white
6,0.33,0.38,9.7,0.04,29,124,0.9954,3.47,0.48,11,6,22161,white
6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,7,22162,white
9.9,0.49,0.23,2.4,0.087,19,115,0.9948,2.77,0.44,9.4,6,22163,white
8.5,0.25,0.27,4.7,0.031,31,92,0.9922,3.01,0.33,12,6,22164,white
8.4,0.22,0.28,18.8,0.028,55,130,0.998,2.96,0.35,11.6,5,22165,white
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5,22166,white
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5,22167,white
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,22168,white
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,22169,white
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,22170,white
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,22171,white
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,22172,white
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5,22173,white
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,22174,white
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,22175,white
7.4,0.19,0.3,12.8,0.053,48.5,212,0.9986,3.14,0.49,9.1,7,22176,white
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5,22177,white
6,0.34,0.24,5.4,0.06,23,126,0.9951,3.25,0.44,9,7,22178,white
7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2,5,22179,white
7.7,0.24,0.31,1.3,0.047,33,106,0.993,3.22,0.55,10.8,6,22180,white
8,0.36,0.43,10.1,0.053,29,146,0.9982,3.4,0.46,9.5,6,22181,white
7.4,0.29,0.25,3.8,0.044,30,114,0.992,3.11,0.4,11,6,22182,white
6.6,0.32,0.27,10.9,0.041,37,146,0.9963,3.24,0.47,10,5,22183,white
6.3,0.3,0.24,6.6,0.04,38,141,0.995,3.22,0.47,9.5,5,22184,white
6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,6,22185,white
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,22186,white
6.5,0.39,0.81,1.2,0.217,14,74,0.9936,3.08,0.53,9.5,5,22187,white
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,22188,white
6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,22189,white
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,22190,white
7.6,0.27,0.42,2.6,0.044,29,110,0.9912,3.31,0.51,12.7,6,22191,white
9.2,0.23,0.35,10.7,0.037,34,145,0.9981,3.09,0.32,9.7,5,22192,white
7.9,0.28,0.41,4.9,0.058,31,153,0.9966,3.27,0.51,9.7,6,22193,white
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,22194,white
6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,22195,white
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,22196,white
7,0.22,0.26,1.1,0.037,20,71,0.9902,3.1,0.38,11.7,6,22197,white
7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7,6,22198,white
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,22199,white
6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5,6,22200,white
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,5,22201,white
6,0.28,0.27,2.3,0.051,23,147,0.994,3.23,0.67,10.3,6,22202,white
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,22203,white
7.8,0.24,0.38,2.1,0.058,14,167,0.994,3.21,0.55,9.9,5,22204,white
7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,22205,white
7.7,0.39,0.34,10,0.056,35,178,0.9974,3.26,0.6,10.2,5,22206,white
8.9,0.24,0.33,15.75,0.035,16,132,0.996,3,0.37,12.1,6,22207,white
6.6,0.23,0.24,3.9,0.045,36,138,0.9922,3.15,0.64,11.3,7,22208,white
7.1,0.26,0.3,2,0.031,13,128,0.9917,3.19,0.49,11.4,5,22209,white
7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2,6,22210,white
7.4,0.24,0.26,1.6,0.058,53,150,0.9936,3.18,0.5,9.9,7,22211,white
6.9,0.21,0.33,1.4,0.056,35,136,0.9938,3.63,0.78,10.3,6,22212,white
7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2,6,22213,white
7.4,0.17,0.29,1.4,0.047,23,107,0.9939,3.52,0.65,10.4,6,22214,white
7.1,0.26,0.3,2,0.031,13,128,0.9917,3.19,0.49,11.4,5,22215,white
8.5,0.28,0.34,13.8,0.041,32,161,0.9981,3.13,0.4,9.9,6,22216,white
7.8,0.3,0.37,1.3,0.051,16,96,0.9941,3.32,0.62,10,5,22217,white
8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,6,22218,white
7.7,0.28,0.29,6.9,0.041,29,163,0.9952,3.44,0.6,10.5,6,22219,white
6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,7,22220,white
7,0.22,0.32,1.6,0.045,40,120,0.9914,2.98,0.44,10.5,6,22221,white
8.5,0.28,0.34,13.8,0.041,32,161,0.9981,3.13,0.4,9.9,6,22222,white
8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,7,22223,white
6.9,0.23,0.33,12.8,0.056,44,169,0.998,3.42,0.42,9.8,6,22224,white
8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,7,22225,white
7.6,0.23,0.26,15.3,0.067,32,166,0.9986,3.03,0.44,9.2,4,22226,white
7.7,0.28,0.58,12.1,0.046,60,177,0.9983,3.08,0.46,8.9,5,22227,white
7.7,0.27,0.61,12,0.046,64,179,0.9982,3.07,0.46,8.9,5,22228,white
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,22229,white
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,22230,white
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,22231,white
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,22232,white
8.4,0.2,0.31,2.8,0.054,16,89,0.99416,2.96,0.45,9.5,6,22233,white
6.5,0.39,0.35,1.6,0.049,10,164,0.99516,3.35,0.51,9.7,5,22234,white
7.2,0.23,0.38,6.1,0.067,20,90,0.99496,3.17,0.79,9.7,5,22235,white
6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,22236,white
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,22237,white
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,4,22238,white
6.1,0.15,0.29,6.2,0.046,39,151,0.99471,3.6,0.44,10.6,6,22239,white
6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,22240,white
7.2,0.29,0.18,8.2,0.042,41,180,0.99644,3.16,0.49,9.1,5,22241,white
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,22242,white
6.1,0.23,0.45,10.6,0.094,49,169,0.99699,3.05,0.54,8.8,5,22243,white
6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,5,22244,white
7,0.36,0.14,11.6,0.043,35,228,0.9977,3.13,0.51,8.9,5,22245,white
7.5,0.31,0.24,7.1,0.031,28,141,0.99397,3.16,0.38,10.6,7,22246,white
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,4,22247,white
6.1,0.15,0.29,6.2,0.046,39,151,0.99471,3.6,0.44,10.6,6,22248,white
7.4,0.2,0.29,1.7,0.047,16,100,0.99243,3.28,0.45,10.6,6,22249,white
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,22250,white
9.2,0.34,0.54,17.3,0.06,46,235,1.00182,3.08,0.61,8.8,6,22251,white
7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5,7,22252,white
7.2,0.29,0.2,7.7,0.046,51,174,0.99582,3.16,0.52,9.5,5,22253,white
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,22254,white
6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,6,22255,white
7.3,0.21,0.21,1.6,0.046,35,133,0.99466,3.38,0.46,10,6,22256,white
7.1,0.14,0.35,1.4,0.039,24,128,0.99212,2.97,0.68,10.4,5,22257,white
7.2,0.39,0.54,1.4,0.157,34,132,0.99449,3.11,0.53,9,6,22258,white
7.6,0.48,0.28,10.4,0.049,57,205,0.99748,3.24,0.45,9.3,5,22259,white
7.2,0.39,0.54,1.4,0.157,34,132,0.99449,3.11,0.53,9,6,22260,white
7.6,0.48,0.28,10.4,0.049,57,205,0.99748,3.24,0.45,9.3,5,22261,white
6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9,6,22262,white
8.5,0.25,0.31,2.8,0.032,11,61,0.99189,3.06,0.44,11.5,6,22263,white
6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,5,22264,white
6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6,22265,white
6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,5,22266,white
9.4,0.42,0.32,6.5,0.027,20,167,0.99479,3.08,0.43,10.6,5,22267,white
6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6,22268,white
6.3,0.2,0.3,5.9,0.034,35,152,0.99642,3.47,0.4,8.5,6,22269,white
8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3,6,22270,white
7.3,0.19,0.25,1.4,0.051,41,107,0.99382,3.53,0.66,10.5,7,22271,white
6.7,0.25,0.26,13.5,0.06,50,156,0.99784,3.39,0.46,9.9,6,22272,white
6.2,0.25,0.28,8.5,0.035,28,108,0.99486,3.4,0.42,10.4,6,22273,white
6.1,0.46,0.32,6.2,0.053,10,94,0.99537,3.35,0.47,10.1,5,22274,white
7.3,0.19,0.25,1.4,0.051,41,107,0.99382,3.53,0.66,10.5,7,22275,white
7.5,0.29,0.26,14.95,0.067,47,178,0.99838,3.04,0.49,9.2,4,22276,white
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,22277,white
7.4,0.14,0.3,1.3,0.033,25,91,0.99268,3.53,0.39,10.6,6,22278,white
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,22279,white
7.1,0.4,0.52,1.3,0.148,45,149,0.99468,3.08,0.56,8.7,5,22280,white
6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2,6,22281,white
6.3,0.16,0.22,1.3,0.046,18,66,0.99307,3.61,0.55,10.3,6,22282,white
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,22283,white
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,22284,white
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,22285,white
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,22286,white
6.6,0.41,0.24,4.9,0.158,47,144,0.99471,3.17,0.49,9.4,5,22287,white
6.7,0.43,0.23,5,0.157,49,145,0.99471,3.17,0.49,9.4,5,22288,white
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,22289,white
